Date,Actual,Predicted,Next_Actual,Predicted_Change,Actual_Change,Position,Market_Return,Strategy_Return,Position_Change,Cumulative_Market_Return,Cumulative_Strategy_Return,Market_Portfolio,Strategy_Portfolio
2024-06-28,1.418409281379686,1.313459,1.3729919121136545,-0.029357076,-0.04541736926603157,-1,-0.032019932372308026,0.032019932372308026,0.0,1.4818604853913984,3.5393995827716367,14818.604853913983,35393.99582771637
2024-07-01,1.3729919121136545,1.284102,1.3491927259509071,-0.026462197,-0.023799186162747343,-1,-0.017333813806746794,0.017333813806746794,0.0,1.4561741916500484,3.6007508761270772,14561.741916500483,36007.50876127077
2024-07-02,1.3491927259509071,1.2576398,1.3822611751163705,0.010656953,0.033068449165463365,1,0.024509803921568596,0.023509803921568595,2.0,1.4918647355630397,3.6854038231952413,14918.647355630397,36854.038231952414
2024-07-03,1.3822611751163705,1.2682967,1.39719835347732,0.011714697,0.014937178360949543,1,0.01080633575611498,0.01080633575611498,0.0,1.5079863267982416,3.725229534305559,15079.863267982417,37252.29534305559
2024-07-05,1.39719835347732,1.2800114,1.4107757706715673,0.012632012,0.013577417194247321,1,0.009717601771041392,0.009717601771041392,0.0,1.5226403373982424,3.7614298314256627,15226.403373982424,37614.29831425663
2024-07-08,1.4107757706715673,1.2926434,1.404448169202756,0.0044816732,-0.006327601468811395,1,-0.004485192899080827,-0.004485192899080827,0.0,1.5158110017690898,3.744559093055362,15158.110017690899,37445.59093055362
2024-07-09,1.404448169202756,1.2971251,1.3756710455015129,-0.0071668625,-0.02877712370124308,-1,-0.020489986268114543,0.019489986268114542,-2.0,1.4847520551577842,3.8175404983591545,14847.520551577842,38175.40498359154
2024-07-10,1.3756710455015129,1.2899582,1.3753580311735343,-0.020735621,-0.0003130143279785891,-1,-0.0002275357390141747,0.0002275357390141747,0.0,1.484414221001661,3.8184091252576655,14844.142210016611,38184.091252576654
2024-07-11,1.3753580311735343,1.2692226,1.3698112826519382,-0.018063068,-0.00554674852159609,-1,-0.004032948800148632,0.004032948800148632,0.0,1.478427654450149,3.8338085737578504,14784.276544501488,38338.085737578505
2024-07-12,1.3698112826519382,1.2511595,1.365708438933597,-0.012293577,-0.0041028437183412425,-1,-0.0029951890237012693,0.0029951890237012693,0.0,1.4739994841672035,3.8452915551169418,14739.994841672034,38452.91555116942
2024-07-15,1.365708438933597,1.238866,1.3965857878032117,0.011587024,0.030877348869614796,1,0.022609034248719396,0.021609034248719395,2.0,1.5073251889873345,3.928384592027775,15073.251889873345,39283.84592027775
2024-07-16,1.3965857878032117,1.250453,1.4001029918111414,0.012824655,0.003517204007929653,1,0.0025184303310590832,0.0025184303310590832,0.0,1.5111212824620495,3.9382779549364026,15111.212824620494,39382.77954936403
2024-07-17,1.4001029918111414,1.2632776,1.372301934293917,-0.0061244965,-0.027801057517224503,-1,-0.019856437476261434,0.018856437476261433,-2.0,1.4811157971977937,4.012539846957799,14811.157971977937,40125.398469577995
2024-07-18,1.372301934293917,1.2571532,1.3654661052603236,-0.007583976,-0.006835829033593255,-1,-0.004981286452176034,0.004981286452176034,0.0,1.4737379351431086,4.032527457336267,14737.379351431086,40325.274573362665
2024-07-19,1.3654661052603236,1.2495692,1.3290049846690295,-0.017297626,-0.03646112059129414,-1,-0.026702325638718723,0.026702325638718723,0.0,1.4343857048927844,4.140205318649134,14343.857048927845,41402.053186491336
2024-07-22,1.3290049846690295,1.2322716,1.3550053683640122,-0.0047267675,0.0260003836949827,-1,0.01956379697210672,-0.01956379697210672,0.0,1.462447735602999,4.059207182372245,14624.477356029991,40592.07182372245
2024-07-23,1.3550053683640122,1.2275448,1.3704676030170542,0.0009860992,0.015462234653041973,1,0.011411198076440504,0.010411198076440503,2.0,1.4791360163904066,4.101468392381233,14791.360163904066,41014.68392381233
2024-07-24,1.3704676030170542,1.2285309,1.390123556515915,0.019391775,0.019655953498860734,1,0.014342515981836116,0.014342515981836116,0.0,1.5003505483447956,4.160293768347957,15003.505483447956,41602.93768347957
2024-07-25,1.390123556515915,1.2479227,1.4008232613400378,0.008369327,0.010699704824122858,1,0.007696945191648769,0.007696945191648769,0.0,1.5118986642836658,4.19231532146409,15118.986642836659,41923.1532146409
2024-07-26,1.4008232613400378,1.256292,1.4008232613400378,0.011536121,0.0,1,0.0,0.0,0.0,1.5118986642836658,4.19231532146409,15118.986642836659,41923.1532146409
